2012-02-22T09:41:14Z,-121.897530,46.758286,9410.719727,7.804685,86.853249,1.613613
2012-02-22T09:41:15Z,-121.896439,46.762966,9435.859375,16.367853,87.133446,1.098966
2012-02-22T09:41:16Z,-121.894386,46.767391,9444.751953,25.330971,86.823059,0.651821
2012-02-22T09:41:17Z,-121.891373,46.771496,9442.954102,34.833744,82.717285,0.892692
2012-02-22T09:41:18Z,-121.887299,46.775387,9457.821289,41.452572,66.506126,2.913740
2012-02-22T09:41:19Z,-121.882950,46.778687,9530.894531,46.500317,51.774185,6.055748
2012-02-22T09:41:20Z,-121.878120,46.781792,9695.927734,50.054062,43.634830,8.941510
2012-02-22T09:41:21Z,-121.872887,46.784782,9946.938477,51.885452,40.665234,10.150749
2012-02-22T09:41:22Z,-121.867447,46.787724,10232.398438,51.894939,35.084064,9.657294
2012-02-22T09:41:23Z,-121.861687,46.790848,10506.536133,51.215919,23.327316,7.697849
2012-02-22T09:41:24Z,-121.856163,46.793900,10726.788086,50.800095,0.604291,7.000880
2012-02-22T09:41:25Z,-121.850723,46.796951,10920.511719,50.281601,-23.430391,5.980796
2012-02-22T09:41:26Z,-121.845451,46.799957,11080.039062,50.171806,-47.593719,4.515821
2012-02-22T09:41:27Z,-121.839355,46.803452,11213.458984,50.448948,-76.033714,2.868696
2012-02-22T09:41:28Z,-121.833771,46.806637,11286.444336,51.114460,-101.871819,1.574716
2012-02-22T09:41:29Z,-121.827866,46.809906,11322.302734,52.817791,-128.558807,1.127431
2012-02-22T09:41:30Z,-121.821625,46.813164,11352.204102,54.810944,-148.626373,2.521626
2012-02-22T09:41:31Z,-121.815331,46.816238,11429.000977,56.262157,-166.732391,4.639588
2012-02-22T09:41:32Z,-121.809052,46.819160,11573.869141,56.540813,167.995972,7.581922
2012-02-22T09:41:33Z,-121.803612,46.821701,11773.986328,55.412712,139.580505,9.556020
2012-02-22T09:41:34Z,-121.799149,46.823856,11976.249023,54.289467,104.835388,10.136540
2012-02-22T09:41:35Z,-121.794479,46.826218,12198.435547,51.570892,71.381874,9.412499
2012-02-22T09:41:36Z,-121.790192,46.828541,12392.867188,50.610844,43.117748,8.486842
2012-02-22T09:41:37Z,-121.785698,46.831059,12576.458008,50.705975,21.674831,7.604206
2012-02-22T09:41:38Z,-121.780991,46.833706,12757.624023,50.510685,10.801888,7.538850
2012-02-22T09:41:39Z,-121.776665,46.836132,12927.791992,50.887886,7.152300,8.342681
2012-02-22T09:41:40Z,-121.772293,46.838573,13118.292969,50.619408,0.179068,9.289210
2012-02-22T09:41:41Z,-121.768097,46.840942,13331.460938,50.129478,-8.209291,11.608294
2012-02-22T09:41:42Z,-121.763962,46.843327,13591.281250,48.804428,-21.308599,12.642412
2012-02-22T09:41:43Z,-121.759964,46.845741,13868.185547,46.238930,-63.739178,10.899968
2012-02-22T09:41:44Z,-121.755836,46.848469,14118.609375,44.798168,-153.374908,4.702302
2012-02-22T09:41:45Z,-121.751839,46.851295,14198.000000,43.991615,-178.981537,-4.299715
2012-02-22T09:41:46Z,-121.748383,46.853748,14099.333984,45.174458,166.579498,-8.587356
2012-02-22T09:41:47Z,-121.744942,46.856110,13902.202148,46.594795,150.906754,-11.273248
2012-02-22T09:41:48Z,-121.741501,46.858360,13645.083984,48.309879,135.892334,-13.517555
2012-02-22T09:41:49Z,-121.737839,46.860603,13325.895508,50.880527,110.744247,-14.823283
2012-02-22T09:41:50Z,-121.733917,46.862793,12963.209961,53.488243,84.973808,-15.357364
2012-02-22T09:41:51Z,-121.729607,46.864960,12571.694336,55.873791,61.136024,-14.772486
2012-02-22T09:41:52Z,-121.725105,46.867027,12194.353516,57.368858,37.781525,-13.417012
2012-02-22T09:41:53Z,-121.720245,46.869137,11836.770508,57.724728,14.201247,-11.737097
2012-02-22T09:41:54Z,-121.714905,46.871441,11496.629883,56.792046,-10.984749,-10.369862
2012-02-22T09:41:55Z,-121.710083,46.873604,11218.265625,55.321289,-33.466206,-10.128206
2012-02-22T09:41:56Z,-121.705162,46.875942,10939.289062,54.255688,-41.166393,-9.593148
2012-02-22T09:41:57Z,-121.700279,46.878380,10667.957031,52.911179,-42.449402,-9.273324
2012-02-22T09:41:58Z,-121.695541,46.880859,10410.030273,51.603909,-43.698074,-8.939897
2012-02-22T09:41:59Z,-121.690659,46.883545,10149.285156,50.217903,-44.981171,-8.596500
2012-02-22T09:42:00Z,-121.685402,46.886585,9874.133789,48.721199,-46.411770,-8.280276
2012-02-22T09:42:01Z,-121.680321,46.889683,9612.553711,47.220150,-47.812450,-7.975403
2012-02-22T09:42:02Z,-121.675674,46.892658,9376.670898,45.802197,-49.133862,-7.711361
2012-02-22T09:42:03Z,-121.670685,46.896034,9125.720703,44.223507,-50.570827,-7.438132
2012-02-22T09:42:04Z,-121.666351,46.899120,8909.188477,42.800297,-51.847473,-7.217374
